
  2020-10-24 00:08:04 621   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/','GET')
  2020-10-24 18:12:34 445   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 18:12:34 451   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 18:12:42 257   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 18:12:42 264   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 18:12:42 270   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 18:12:42 277   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 18:13:40 496   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 18:13:40 503   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 18:13:40 509   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 18:13:40 518   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 18:15:08 862   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 18:15:08 908   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 18:15:08 914   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 18:15:08 921   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 18:17:00 865   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 18:17:00 873   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 18:17:00 881   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 18:17:00 891   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 18:17:22 791   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 18:17:22 839   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 18:17:22 845   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 18:17:22 852   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 18:17:49 312   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 18:17:49 358   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 18:17:49 364   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 18:17:49 369   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:19:43 466   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:19:43 504   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:19:43 513   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:19:43 520   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:19:53 235   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:19:53 242   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:19:53 249   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:19:53 255   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:19:55 046   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:19:55 095   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:19:55 101   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:19:55 106   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:19:58 625   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:19:58 672   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:19:58 677   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:19:58 682   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:19:59 459   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:19:59 507   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:19:59 516   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:19:59 521   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:20:00 079   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:20:00 088   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:20:00 095   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:20:00 101   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:31 592   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:31 600   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:31 607   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:31 614   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:34 336   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:34 345   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:34 351   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:34 357   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:35 081   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:35 121   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:35 126   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:35 131   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:35 517   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:35 528   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:35 534   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:35 540   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:36 028   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:36 077   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:36 082   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:36 087   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:36 503   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:36 549   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:36 554   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:36 559   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:36 926   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:36 935   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:36 942   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:36 948   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:37 232   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:37 247   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:37 253   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:37 258   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:37 487   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:37 534   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:37 539   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:37 544   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:37 711   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:37 720   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:37 727   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:37 733   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:37 921   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:37 931   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:37 937   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:37 943   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:38 131   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:38 139   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:38 146   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:38 152   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:38 621   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:38 668   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:38 673   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:38 678   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:40 982   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:40 993   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:41 002   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:41 008   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:21:46 244   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:21:46 284   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:21:46 290   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:21:46 296   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:22:11 655   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/home/login','POST')

  2020-10-24 20:22:11 723   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:22:11 731   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:22:11 738   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:22:11 745   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 20:22:25 683   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 20:22:25 730   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 20:22:25 736   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 20:22:25 741   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 21:11:21 815   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 21:11:21 866   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 21:11:21 871   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 21:11:21 878   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 21:11:22 963   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 21:11:22 972   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 21:11:22 981   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 21:11:22 986   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 21:11:23 624   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 21:11:23 632   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 21:11:23 638   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 21:11:23 644   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 21:14:35 300   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 21:14:35 350   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 21:14:35 356   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 21:14:35 362   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort

  2020-10-24 21:14:35 967   :   insert into hd_backstageRequest(ip,browser,requestUrl,requestType)values('::1','Chrome','/Menu/GetMenus','GET')

  2020-10-24 21:14:36 014   :     select * from hd_token where value = 'jiayouya123456'

  2020-10-24 21:14:36 020   :   select count(*) as count from hd_backstageMenu m left join hd_bsMenuUser mu on m.id = mu.bsMenuId where mu.uid = 4 and m.str = '/menu/getmenus' and m.isShow = 1 

  2020-10-24 21:14:36 026   :   select m.* from hd_backstageMenu m left join hd_bsMenuUser mu on mu.bsMenuId = m.id where mu.uid = 4 and m.type = 1 or m.type = 3 order by m.sort
